datetime,R_roi,G_roi,B_roi,S_mean,B_R_ratio,contrast,image_path
2026-03-03 22:00:00,86.76598875830352,105.3073939703628,129.77352580480326,0.3377835000989675,1.4956727418923257,29.119225152459407,data/raw/images/20260303-2300.jpg
2026-03-04 03:00:00,83.8252120592744,99.7199693408278,120.57579458354624,0.3033948571190995,1.4384191841932428,16.917525431333093,data/raw/images/20260304-0400.jpg
2026-03-04 04:00:00,88.61391926417987,103.33206949412366,125.64497700562085,0.2958399872645385,1.4178920945043656,20.816029313479696,data/raw/images/20260304-0500.jpg
2026-03-04 05:00:00,89.65380173735309,102.7308635666837,124.04949412365866,0.2793017374073352,1.383650111162268,21.435269028604132,data/raw/images/20260304-0600.jpg
2026-03-04 06:00:00,110.89237097598364,142.7898007153807,173.39324476239142,0.3651896232255269,1.563617421764085,30.65639527105085,data/raw/images/20260304-0700.jpg
2026-03-04 07:00:00,109.90902401635157,141.65453244762392,172.6816044966786,0.3681743624715702,1.571132165634152,29.952983840343705,data/raw/images/20260304-0800.jpg
2026-03-04 08:00:00,106.74202350536537,137.40671946857435,164.51614205416453,0.3550927094184814,1.541249969883185,27.33988981367849,data/raw/images/20260304-0900.jpg
2026-03-04 09:00:00,114.89914154317832,145.86450689831375,171.99058763413387,0.3376239654097862,1.4968831257335184,31.18396286497003,data/raw/images/20260304-1000.jpg
2026-03-04 10:00:00,110.30227899846705,140.64836995401123,167.03872253449157,0.3453205036417849,1.5143723460368457,31.4188870301171,data/raw/images/20260304-1100.jpg
2026-03-04 11:00:00,108.2426366888094,138.73069494123658,164.98521716913643,0.348235374386791,1.5242165258708706,29.245682439931397,data/raw/images/20260304-1200.jpg
2026-03-04 12:00:00,117.8305314256515,148.66561573837507,174.53958099131324,0.3330050620038507,1.4812763500109272,33.932328012389526,data/raw/images/20260304-1300.jpg
2026-03-04 13:00:00,112.8873019928462,143.89006642820644,169.90473684210525,0.343341636595708,1.5050827890969485,34.47262636509889,data/raw/images/20260304-1400.jpg
2026-03-04 14:00:00,96.23737353091468,123.512422074604,145.02415431783342,0.3591012719192168,1.5069421316273213,39.1863943547333,data/raw/images/20260304-1500.jpg
2026-03-04 15:00:00,82.46260091977517,107.76935104752172,129.3408635666837,0.3897216714572032,1.5684790505702777,37.480742263723435,data/raw/images/20260304-1600.jpg
2026-03-04 16:00:00,77.09644864588657,105.86671946857436,135.35313234542667,0.4566528243773774,1.7556337933474264,36.174634238197605,data/raw/images/20260304-1700.jpg
2026-03-04 17:00:00,84.86907000510986,124.9033776188043,164.00312212570262,0.5075477682529246,1.932425089416004,38.446835554302005,data/raw/images/20260304-1800.jpg
2026-03-04 18:00:00,86.01769034236075,102.18154317833418,123.89019417475728,0.3189169298915216,1.440287366951752,33.907689201736986,data/raw/images/20260304-1900.jpg
2026-03-04 19:00:00,84.15207971384773,102.32251916198264,126.06270822687787,0.3414622520952171,1.4980343582417626,31.854285109351913,data/raw/images/20260304-2000.jpg
2026-03-04 20:00:00,84.27032192130812,101.5670771589167,126.113331630046,0.3386081847126741,1.4965331478296455,29.878804940898355,data/raw/images/20260304-2100.jpg
2026-03-04 21:00:00,85.64159427695452,103.78532447623914,128.0482268778743,0.3359993695447128,1.495163961668181,28.04389663715715,data/raw/images/20260304-2200.jpg
2026-03-04 22:00:00,82.91804803270311,100.7111497189576,126.27654062340316,0.3490861865806611,1.5229077637077464,26.984053974231447,data/raw/images/20260304-2300.jpg
2026-03-05 03:00:00,85.51566172713336,100.62228921819111,123.8124833929484,0.3126113260249312,1.447833992563608,23.29658679362585,data/raw/images/20260305-0400.jpg
2026-03-05 04:00:00,89.6921512519162,104.25414920797138,126.05014307613696,0.2921883229896564,1.405364236573373,22.768077689578973,data/raw/images/20260305-0500.jpg
2026-03-05 05:00:00,89.66935615738375,103.62438426162494,125.55106285130302,0.2912622904262708,1.40015571463216,24.25077101049317,data/raw/images/20260305-0600.jpg
2026-03-05 06:00:00,112.3445171180378,143.2641185487992,172.70645375574858,0.3537861200530862,1.537293110949035,31.224148597721705,data/raw/images/20260305-0700.jpg
2026-03-05 07:00:00,115.0894992335207,146.233183444047,173.31096576392437,0.3425957909218444,1.50587990574527,32.00131068315389,data/raw/images/20260305-0800.jpg
2026-03-05 08:00:00,120.30225855901892,150.80602452733777,176.48607051609608,0.3246488466568226,1.4670220755871508,33.774037865954455,data/raw/images/20260305-0900.jpg
2026-03-05 09:00:00,136.65759836484415,166.18440470107308,189.1362544711293,0.2884323381525895,1.384015637258337,37.28667440779027,data/raw/images/20260305-1000.jpg
2026-03-05 10:00:00,144.2629075114972,174.27440470107308,196.81134389371488,0.2821166123959951,1.3642546509314957,41.03012064641311,data/raw/images/20260305-1100.jpg
2026-03-05 11:00:00,140.84005620848237,171.11536024527337,194.5119826264691,0.2967461529179308,1.3810842347112753,45.877294202268345,data/raw/images/20260305-1200.jpg
2026-03-05 12:00:00,141.44776188042923,171.2106234031681,196.13291773122128,0.3064178914195606,1.3866102491632852,53.37360721977684,data/raw/images/20260305-1300.jpg
2026-03-05 13:00:00,109.20230965763923,137.5293306080736,160.4709810935105,0.3456221787836417,1.4694833848031286,46.79744729501275,data/raw/images/20260305-1400.jpg
2026-03-05 14:00:00,100.65029126213592,128.3370771589167,152.5179969340828,0.3566214401119437,1.5153259221231214,37.23034497620566,data/raw/images/20260305-1500.jpg
2026-03-05 15:00:00,111.79421563617782,143.84358201328564,172.09099131323455,0.3552441845964422,1.539355044396313,30.698464230769773,data/raw/images/20260305-1600.jpg
2026-03-05 16:00:00,115.0843484925907,146.36749616760346,174.6898824731732,0.3487946019982332,1.5179290949932336,34.287921036659505,data/raw/images/20260305-1700.jpg
2026-03-05 17:00:00,110.68325498211549,142.44638732754217,173.3798364844149,0.3682132692143581,1.566450453105844,32.99089774848985,data/raw/images/20260305-1800.jpg
2026-03-05 18:00:00,88.01171691364333,107.09328053142563,133.1111803781298,0.3433616407510759,1.5124256580099693,30.97987653122363,data/raw/images/20260305-1900.jpg
2026-03-05 19:00:00,88.00708226877875,101.72593765968318,124.876515074093,0.3029476149294669,1.4189370950144191,30.9456452010811,data/raw/images/20260305-2000.jpg
2026-03-05 20:00:00,87.24358201328565,101.51294839039346,126.25308124680632,0.3153251319414567,1.4471331516448636,29.2075773906123,data/raw/images/20260305-2100.jpg
2026-03-05 21:00:00,87.52772100153295,105.23912621359224,131.53,0.3372881725858799,1.502723902693325,28.313339085835143,data/raw/images/20260305-2200.jpg
2026-03-05 22:00:00,85.68679100664282,102.61613183444048,125.92768012263669,0.3240813377099442,1.4696276657535996,26.713645576755013,data/raw/images/20260305-2300.jpg
2026-03-06 03:00:00,128.0,128.0,128.0,0.0,0.9999999921875,0.0,data/raw/images/20260306-0400.jpg
2026-03-06 04:00:00,83.79999489013797,100.27989780275932,122.89555442003066,0.3242387950856416,1.4665341342157951,25.27687362200831,data/raw/images/20260306-0500.jpg
2026-03-06 05:00:00,89.66935615738375,103.62438426162494,125.55106285130302,0.2912622904262708,1.40015571463216,24.25077101049317,data/raw/images/20260306-0600.jpg
2026-03-06 06:00:00,112.3445171180378,143.2641185487992,172.70645375574858,0.3537861200530862,1.537293110949035,31.224148597721705,data/raw/images/20260306-0700.jpg
2026-03-06 07:00:00,115.0894992335207,146.233183444047,173.31096576392437,0.3425957909218444,1.50587990574527,32.00131068315389,data/raw/images/20260306-0800.jpg
2026-03-06 08:00:00,120.30225855901892,150.80602452733777,176.48607051609608,0.3246488466568226,1.4670220755871508,33.774037865954455,data/raw/images/20260306-0900.jpg
2026-03-06 09:00:00,136.65759836484415,166.18440470107308,189.1362544711293,0.2884323381525895,1.384015637258337,37.28667440779027,data/raw/images/20260306-1000.jpg
2026-03-06 10:00:00,144.2629075114972,174.27440470107308,196.81134389371488,0.2821166123959951,1.3642546509314957,41.03012064641311,data/raw/images/20260306-1100.jpg
2026-03-06 11:00:00,140.84005620848237,171.11536024527337,194.5119826264691,0.2967461529179308,1.3810842347112753,45.877294202268345,data/raw/images/20260306-1200.jpg
2026-03-06 12:00:00,141.44776188042923,171.2106234031681,196.13291773122128,0.3064178914195606,1.3866102491632852,53.37360721977684,data/raw/images/20260306-1300.jpg
2026-03-06 13:00:00,109.20230965763923,137.5293306080736,160.4709810935105,0.3456221787836417,1.4694833848031286,46.79744729501275,data/raw/images/20260306-1400.jpg
2026-03-06 14:00:00,93.59205416453756,120.7742718446602,143.79753704649974,0.3850956506623698,1.5364288859102355,45.560431375040025,data/raw/images/20260306-1500.jpg
2026-03-06 15:00:00,90.19410832907512,118.91501277465508,144.88738886050078,0.4031871325343676,1.6063952506241408,39.049758990031286,data/raw/images/20260306-1600.jpg
2026-03-06 16:00:00,86.55168625447114,116.12091466530404,143.69758303525805,0.424191636883923,1.6602516668770642,39.843447694766965,data/raw/images/20260306-1700.jpg
2026-03-06 17:00:00,92.7671486969852,127.38028104241184,162.98810424118548,0.4517150077845396,1.756959276786774,39.75841294816858,data/raw/images/20260306-1800.jpg
2026-03-06 18:00:00,80.90678589678079,100.3377107818089,122.4894225855902,0.3521605200989011,1.5139573240235047,34.01947384038958,data/raw/images/20260306-1900.jpg
2026-03-06 19:00:00,81.56289218191108,99.1117884517118,123.80634644864588,0.3488157155688269,1.517924899654044,31.804518341011544,data/raw/images/20260306-2000.jpg
2026-03-06 20:00:00,79.85438426162493,97.7882881962187,123.99766990291262,0.3625351250811328,1.5527972508543162,30.16633586477896,data/raw/images/20260306-2100.jpg
2026-03-06 21:00:00,84.15057230454778,97.62324987225344,121.9789064895248,0.318921315145128,1.449531496928407,27.52247815266114,data/raw/images/20260306-2200.jpg
2026-03-06 22:00:00,86.58672968829842,104.59549310168626,141.77085334695963,0.3887849817549756,1.6373277085298124,29.74762725805772,data/raw/images/20260306-2300.jpg
2026-03-07 03:00:00,83.82490546755237,100.85187020950434,126.85594787940724,0.3497286642135884,1.5133443414996437,30.231312010524324,data/raw/images/20260307-0400.jpg
2026-03-07 04:00:00,83.49716402657128,101.6885743484926,127.10419519672968,0.3527595684902979,1.522257613851696,30.194565057706892,data/raw/images/20260307-0500.jpg
2026-03-07 05:00:00,84.44167092488503,101.075304036791,125.85405212059274,0.335128858596158,1.4904258673673116,25.29982646969707,data/raw/images/20260307-0600.jpg
2026-03-07 06:00:00,119.2505467552376,148.72193663771077,176.36850792028616,0.3356315081635823,1.478974405067585,35.88792822610802,data/raw/images/20260307-0700.jpg
2026-03-07 07:00:00,128.86315789473684,157.06367399080224,178.88694941236588,0.2902358954728867,1.3881931107904275,38.96765127985014,data/raw/images/20260307-0800.jpg
2026-03-07 08:00:00,136.71327542156362,166.62617271333673,190.13955033214103,0.2942559790353987,1.390790677460134,40.97750682745856,data/raw/images/20260307-0900.jpg
2026-03-07 09:00:00,141.3230454777721,171.33332141032193,194.61597853857947,0.2899090954753414,1.3771000794919144,42.828652308284745,data/raw/images/20260307-1000.jpg
2026-03-07 10:00:00,143.28657128257538,173.09209504343383,196.1066479305059,0.2884721747443645,1.3686324182824616,46.9548930080687,data/raw/images/20260307-1100.jpg
2026-03-07 11:00:00,143.4479253960143,172.28934082779764,195.39362800204395,0.2877526153737076,1.3621223597378749,49.126200022506175,data/raw/images/20260307-1200.jpg
2026-03-07 12:00:00,136.31078180889116,165.4381962187021,189.70291773122125,0.3077337263589673,1.3916941405669008,52.134147050440255,data/raw/images/20260307-1300.jpg
2026-03-07 13:00:00,130.11085334695963,160.00448134900358,183.8953755748595,0.3210699172286385,1.4133745912118567,53.659470702652655,data/raw/images/20260307-1400.jpg
2026-03-07 14:00:00,108.34947879407255,137.29284108329074,162.01811446090954,0.3558583767965523,1.4953289556058675,48.02862147872202,data/raw/images/20260307-1500.jpg
2026-03-07 15:00:00,80.99227388860501,107.01283086356668,130.8290597853858,0.3996026884951218,1.615327634213574,40.423197158924864,data/raw/images/20260307-1600.jpg
2026-03-07 16:00:00,78.7479100664282,106.7272406745018,131.95761369443025,0.4186103787390327,1.6756966871555072,41.58944350842816,data/raw/images/20260307-1700.jpg
2026-03-07 17:00:00,86.77480838017374,118.80387327542157,146.21222278998468,0.4436206333814347,1.6849616131037122,47.541774891704115,data/raw/images/20260307-1800.jpg
2026-03-07 18:00:00,73.6282728666326,93.90608584568216,112.77835973428718,0.3695189636202425,1.5317262487854806,30.792880753614696,data/raw/images/20260307-1900.jpg
2026-03-07 19:00:00,74.43812979049565,94.56147164026572,121.1831221257026,0.3986829332029085,1.6279710524538775,32.848047303534244,data/raw/images/20260307-2000.jpg
2026-03-07 20:00:00,74.1778334184977,93.93758814512007,121.36438937148696,0.4005250593764339,1.636127427052823,32.031445307147365,data/raw/images/20260307-2100.jpg
2026-03-07 21:00:00,77.4447726111395,95.45506898313744,120.41018906489523,0.3689702124649599,1.554787798457399,30.847616347845193,data/raw/images/20260307-2200.jpg
2026-03-07 22:00:00,79.42020439448135,95.886060296372,119.18758303525804,0.3471511437434182,1.5007211633771476,30.35859177352443,data/raw/images/20260307-2300.jpg
2026-03-08 03:00:00,86.26250383239652,102.6402095043434,125.58554931016864,0.3240165635843446,1.455853265032991,29.752472276483783,data/raw/images/20260308-0400.jpg
2026-03-08 04:00:00,86.77694941236587,101.95671946857436,125.1607869187532,0.3176328114600779,1.4423275573062495,29.53901399029119,data/raw/images/20260308-0500.jpg
2026-03-08 05:00:00,83.56014818599898,101.46579458354624,127.2165304036791,0.3522824563532112,1.5224545628862405,30.109668640933727,data/raw/images/20260308-0600.jpg
2026-03-08 06:00:00,121.4994685743485,147.97193663771077,174.49085334695965,0.3224099555489894,1.4361449803711646,41.59895161371359,data/raw/images/20260308-0700.jpg
2026-03-08 07:00:00,132.02952478283086,159.1010730710271,179.1789882473173,0.2799447406415166,1.3571130183565183,44.059859262317495,data/raw/images/20260308-0800.jpg
2026-03-08 08:00:00,136.77917220235054,167.02450689831377,189.93065406234032,0.2962289669105628,1.388593377307214,44.68511100306202,data/raw/images/20260308-0900.jpg
2026-03-08 09:00:00,141.5589064895248,171.62379151762903,194.63680633622891,0.2923773651482709,1.374952730195603,47.0466076274121,data/raw/images/20260308-1000.jpg
2026-03-08 10:00:00,146.2478180889116,175.82944813490036,199.5234082779765,0.2909990995469457,1.3642829651816957,49.74899663244276,data/raw/images/20260308-1100.jpg
2026-03-08 11:00:00,140.59800715380686,170.15867143587124,193.95126213592232,0.3013110354077914,1.379473754164069,50.406003206875035,data/raw/images/20260308-1200.jpg
2026-03-08 12:00:00,138.20274910577413,167.78179356157383,193.52137455288707,0.3148307818532072,1.4002715170629714,53.10152963878642,data/raw/images/20260308-1300.jpg
2026-03-08 13:00:00,127.5804241185488,157.0745579969341,179.9151047521717,0.324534356032497,1.4102093215710252,56.70394474380109,data/raw/images/20260308-1400.jpg
2026-03-08 14:00:00,108.36886561062852,135.83263157894737,158.79593765968318,0.3498960164232797,1.4653280284847874,53.30032980032083,data/raw/images/20260308-1500.jpg
2026-03-08 15:00:00,86.66458354624424,110.4669851814001,131.65828308635668,0.3681830374423911,1.51917053287325,44.05601864538459,data/raw/images/20260308-1600.jpg
2026-03-08 16:00:00,80.31633111905978,104.93451711803782,127.41146653040369,0.3948806149720091,1.5863705820321918,41.40179807471616,data/raw/images/20260308-1700.jpg
2026-03-08 17:00:00,82.6770771589167,114.95355646397547,146.24423096576393,0.4660985545010281,1.7688606591135505,43.51246770949477,data/raw/images/20260308-1800.jpg
2026-03-08 18:00:00,74.23967807869188,93.04317322432294,109.12970362800203,0.3456504791979579,1.469964646699614,31.411457367951183,data/raw/images/20260308-1900.jpg
2026-03-08 19:00:00,75.94126724578436,95.46681144609096,119.62466019417477,0.3814672510507456,1.5752259997424436,33.190237456188896,data/raw/images/20260308-2000.jpg
2026-03-08 20:00:00,77.79776188042923,97.00510986203372,122.36391926417988,0.3753149502739052,1.572846245620794,31.919920993896607,data/raw/images/20260308-2100.jpg
2026-03-08 21:00:00,78.32256515074093,97.52547266223812,123.17871742462954,0.3752753960350418,1.5727104393841962,31.290291741981974,data/raw/images/20260308-2200.jpg
2026-03-08 22:00:00,81.10917220235054,99.41342871742462,122.38360245273378,0.3488114891217508,1.5088749844288527,30.61251762465796,data/raw/images/20260308-2300.jpg
2026-03-09 03:00:00,81.5782268778743,97.28966274910576,119.28379151762904,0.326441072860259,1.4622013081260037,26.194392892071733,data/raw/images/20260309-0400.jpg
2026-03-09 04:00:00,86.83781297904956,103.00969340827798,125.87200817577926,0.3195909601632622,1.4495068727334277,26.65622839983808,data/raw/images/20260309-0500.jpg
2026-03-09 05:00:00,85.09321410321921,102.9957281553398,126.64329075114972,0.3365550998112793,1.4882889381665707,29.32513543171528,data/raw/images/20260309-0600.jpg
2026-03-09 06:00:00,112.00504854368933,141.7974399591211,170.8707715891671,0.3582697744899853,1.5255631088535546,39.27830000287294,data/raw/images/20260309-0700.jpg
2026-03-09 07:00:00,114.14418497700562,145.8348799182422,173.75209504343383,0.3584733977446907,1.5222159022487245,40.72721953500457,data/raw/images/20260309-0800.jpg
2026-03-09 08:00:00,115.2432089933572,145.63774655084313,172.5122585590189,0.3455533074175767,1.4969407617937995,38.324029970031695,data/raw/images/20260309-0900.jpg
2026-03-09 09:00:00,115.68237608584568,146.9474092999489,172.88671946857434,0.3446999502981428,1.494494873149766,38.21052128260518,data/raw/images/20260309-1000.jpg
2026-03-09 10:00:00,128.4192692897292,159.98567194685742,185.34780786918753,0.3261862512454934,1.4433021418905494,42.69681024109511,data/raw/images/20260309-1100.jpg
2026-03-09 11:00:00,118.1794532447624,147.07806847215124,170.51203883495145,0.3336229139894638,1.4428230348889803,43.398357832953344,data/raw/images/20260309-1200.jpg
2026-03-09 12:00:00,131.5993050587634,163.41843127235563,189.81249361267243,0.3416252289383054,1.4423517820672622,56.28739014980707,data/raw/images/20260309-1300.jpg
2026-03-09 13:00:00,125.00415942769546,154.710756259581,177.7844404701073,0.3317209412010725,1.4222281871405462,53.87948237371025,data/raw/images/20260309-1400.jpg
2026-03-09 14:00:00,106.10804292284108,133.5221052631579,157.11136944302504,0.3500565157559133,1.480673506310909,47.04073114289836,data/raw/images/20260309-1500.jpg
2026-03-09 15:00:00,115.09938170669392,141.2190751149719,163.25179867143586,0.3337650829451747,1.4183551191360255,52.88794456836183,data/raw/images/20260309-1600.jpg
2026-03-09 16:00:00,115.74835462442516,144.4255442003066,170.11356668369953,0.3396159112647403,1.4696845217885952,39.49748214521471,data/raw/images/20260309-1700.jpg
2026-03-09 17:00:00,113.05342871742462,144.69363311190597,175.89653551354112,0.3776435226264121,1.5558708475558145,41.729930644333905,data/raw/images/20260309-1800.jpg
2026-03-09 18:00:00,86.36251916198263,102.96486458865613,127.14931527848748,0.3297900213111098,1.4722742578609866,31.48002547740588,data/raw/images/20260309-1900.jpg
2026-03-09 19:00:00,84.22776188042923,103.39010730710272,126.23542156361778,0.3408617589467462,1.4987388628951614,31.507403345605457,data/raw/images/20260309-2000.jpg
2026-03-09 20:00:00,82.09199795605518,100.14560040878897,124.62541134389372,0.3491833375572887,1.5181188535877557,30.65595786256013,data/raw/images/20260309-2100.jpg
2026-03-09 21:00:00,81.379090444558,100.16535002554932,126.00688298415945,0.3616138315200841,1.5483938287760988,29.53424832192225,data/raw/images/20260309-2200.jpg
2026-03-09 22:00:00,80.78237608584568,98.14277976494634,121.5600459887583,0.3455419458302257,1.5047842162354184,28.401919853260033,data/raw/images/20260309-2300.jpg
2026-03-10 03:00:00,87.92302503832397,103.63094532447624,126.23947879407255,0.3061693478154597,1.435795427912674,21.32755418552198,data/raw/images/20260310-0400.jpg
2026-03-10 04:00:00,86.63128257537046,101.22415431783342,125.1649105774144,0.3149523332643872,1.4448003701632697,26.43769003891938,data/raw/images/20260310-0500.jpg
2026-03-10 05:00:00,84.76755748594788,100.24526315789474,125.40638221768012,0.3335968566375446,1.4794148192727414,26.327421868552417,data/raw/images/20260310-0600.jpg
2026-03-10 06:00:00,116.73528359734289,146.39873275421564,174.8268063362289,0.3500718189117566,1.4976346435378316,37.47472574825862,data/raw/images/20260310-0700.jpg
2026-03-10 07:00:00,122.45983648441492,151.51492079713847,175.44280020439447,0.3095373249838093,1.4326558307471422,32.58306174388363,data/raw/images/20260310-0800.jpg
2026-03-10 08:00:00,114.36273888605008,146.2964537557486,173.6422125702606,0.3492272511043072,1.5183460342352413,32.028141090770376,data/raw/images/20260310-0900.jpg
2026-03-10 09:00:00,110.77496167603476,141.88826264690854,169.32436893203882,0.3553100782014036,1.5285436784775444,32.438014487576545,data/raw/images/20260310-1000.jpg
2026-03-10 10:00:00,110.68286152273888,141.74446090955544,169.21241185487992,0.3507982616839873,1.528804080397872,29.689723947376383,data/raw/images/20260310-1100.jpg
2026-03-10 11:00:00,105.66320899335716,135.98908022483394,163.9207051609607,0.3611623439123747,1.5513507981753158,30.35103165477426,data/raw/images/20260310-1200.jpg
2026-03-10 12:00:00,109.99221768012264,140.65611650485437,167.4223607562596,0.3516526666517417,1.5221291357269031,33.616986039426564,data/raw/images/20260310-1300.jpg
2026-03-10 13:00:00,114.4160756259581,144.9953960143076,171.70935615738375,0.3417359149837767,1.5007450108495266,33.81023758261023,data/raw/images/20260310-1400.jpg
2026-03-10 14:00:00,113.70876341338784,145.3534236075626,172.52607051609607,0.3521274026411921,1.5172627317352434,36.86310097646717,data/raw/images/20260310-1500.jpg
