time,T2M,D2M,RH,U10,V10,SP,TP,BLH,TCC,CBH,WS10,GP_500,GP_850,T_500,T_850,U_500,U_850,V_500,V_850
2026-03-03 00:00:00,282.58673,280.9382,89.44842372595222,-1.3913116,-0.64707947,101091.34,1.5258789e-05,68.070244,0.6725769,390.7155,1.5344249114212272,55157.01,15232.348,249.1244,274.66992,11.939407,0.65049744,-5.282013,1.8393097
2026-03-03 01:00:00,282.36584,280.53723,88.33840004075732,-1.3820801,-0.66064453,101102.17,1.1920929e-05,51.929825,0.6589966,390.46832,1.5318605020806988,55172.215,15234.148,249.06984,274.54706,12.195877,1.3660126,-4.5746613,2.2313232
2026-03-03 02:00:00,282.23172,280.21277,87.18372733404746,-1.0375061,-0.78315735,101104.016,1.1444092e-05,47.110245,0.46783447,406.95978,1.2999055128724675,55180.85,15236.047,248.95123,274.60345,12.4431,1.616684,-3.679062,1.7874908
2026-03-03 03:00:00,282.31757,280.01376,85.50673196973648,-1.0285034,-0.99842834,101104.09,4.4345856e-05,26.307983,0.40344238,283.4019,1.4334149412946398,55171.746,15233.457,248.8448,274.4214,12.3076935,1.7817993,-3.8856812,1.1792908
2026-03-03 04:00:00,281.79294,279.64304,86.3607486137966,-0.44056702,-0.08894348,101146.65,0.00011539459,16.255644,0.48660278,356.12262,0.4494554947335618,55200.664,15261.543,248.77457,274.36066,11.7595825,1.8414001,-4.5280914,0.52716064
2026-03-03 05:00:00,281.1037,278.976,86.42343687753308,0.685318,-0.20852661,101144.3,9.393692e-05,19.217321,0.576416,336.7448,0.7163407765875764,55207.523,15253.816,248.74742,274.4066,11.549728,1.7658081,-4.9927826,-0.20515442
2026-03-03 06:00:00,280.96854,278.5115,84.45912710839593,0.26887512,-0.6721344,101167.484,0.00010061264,18.710062,0.7351074,226.13002,0.7239188364853995,55234.844,15270.75,248.7447,274.49945,11.213989,1.2407227,-5.3969574,-0.7693634
2026-03-03 07:00:00,280.9949,278.94757,86.89439220136273,0.09043884,-0.6675873,101189.95,3.9100647e-05,19.885962,0.5627136,255.21832,0.6736853767908545,55258.227,15286.781,248.7414,274.53918,10.838104,0.7198334,-5.4235535,-0.9147186
2026-03-03 08:00:00,283.01178,280.4687,84.19378578252429,-0.20283508,-0.21141052,101218.2,1.9073486e-06,89.56562,0.63150024,309.69012,0.29297863001467667,55299.37,15309.125,248.7631,274.6879,10.825104,0.33590698,-4.9272156,-0.6601715
2026-03-03 09:00:00,284.85138,281.94394,82.35467010702564,-0.41653442,0.40829468,101246.125,0.0,306.0078,0.4890747,433.73688,0.5832713508831364,55345.477,15334.543,248.88942,274.8231,10.91774,0.21728516,-4.0518036,-0.3296814
2026-03-03 10:00:00,285.3745,281.47894,77.10047760910764,-0.75315857,0.86746216,101236.74,6.866455e-05,388.85858,0.522522,506.1194,1.1487986901961154,55365.9,15354.867,248.49225,275.16638,11.2690735,0.94937134,-3.7286682,1.12677
2026-03-03 11:00:00,288.77527,283.20038,69.43503203821652,-0.8482666,0.74324036,101221.63,0.00010204315,426.6448,0.54122925,714.5189,1.1278131305355907,55405.95,15360.008,248.66579,274.9934,11.386826,1.4669342,-3.5099182,0.8455353
2026-03-03 12:00:00,288.98547,282.34897,64.70353443063152,-0.6326599,0.5993042,101199.09,7.343292e-05,579.7104,0.5133667,823.4252,0.8714494094355966,55410.824,15364.254,248.92354,275.1056,10.9104,2.7570496,-3.3432465,0.37142944
2026-03-03 13:00:00,289.1101,281.88623,62.2178449865579,-0.6515808,0.470932,101123.83,4.5776367e-05,712.4572,0.6208496,871.4576,0.803949306581354,55391.12,15318.195,248.90968,275.30212,10.278015,2.5349884,-3.7206726,0.28500366
2026-03-03 14:00:00,289.16003,281.85596,61.89308124852479,-0.7689972,0.22254944,101072.77,2.7656555e-05,758.4968,0.44158936,942.4362,0.8005529007205917,55387.2,15291.191,249.01195,275.48642,10.137405,1.7673035,-4.172241,-0.22398376
2026-03-03 15:00:00,289.1456,281.87164,62.01580634795146,-0.63705444,0.621933,101030.445,3.0040741e-05,655.12646,0.19128418,1019.97455,0.8903027664860497,55371.14,15265.891,249.13947,275.4448,10.097031,1.2188721,-4.4505615,-0.44969177
2026-03-03 16:00:00,288.6041,281.72327,63.560849108374974,-0.57247925,1.2481995,101028.05,3.8146973e-06,274.93097,0.23529053,1098.612,1.3732204788309894,55377.12,15270.773,249.1815,276.13223,10.135086,0.52786255,-4.2955933,-0.57458496
2026-03-03 17:00:00,286.8083,282.84064,76.95299866319054,-0.6804199,1.4080505,101053.42,0.0,123.57883,0.25457764,1161.2357,1.563834214636021,55395.53,15286.027,249.1902,275.86548,10.2892,-0.06085205,-3.6767578,-0.6446533
2026-03-03 18:00:00,284.79968,281.49078,80.1408521825264,-0.97190857,1.1644897,101075.67,0.0,68.066345,0.2347107,1922.2693,1.51678690983458,55414.656,15294.84,249.21912,275.78995,10.625946,-0.7002716,-3.1703796,-0.3434906
2026-03-03 19:00:00,283.16885,280.91486,85.8880673855208,-1.5738373,0.36260986,101137.53,0.0,49.59504,0.21478271,768.3188,1.6150695828479062,55447.207,15333.359,249.23293,275.7237,10.68988,-0.6374054,-3.0794067,0.3524475
2026-03-03 20:00:00,282.5435,280.5407,87.30963233556572,-1.8140564,-0.04034424,101178.42,0.0,54.617073,0.2854309,662.87415,1.814504968326661,55452.254,15353.398,249.192,275.59634,10.429993,-0.1815033,-3.033966,0.8661804
2026-03-03 21:00:00,282.06845,280.28253,88.57089147357247,-1.7936707,-0.3558197,101221.01,0.0,63.486675,0.4390869,621.16943,1.828623044519176,55468.19,15377.551,249.12439,275.46222,10.174316,0.31825256,-2.7773743,1.0684814
2026-03-03 22:00:00,282.58405,280.6264,87.58299215851922,-2.1104279,-0.19078064,101198.34,4.7683716e-07,84.30472,0.59243774,600.96924,2.1190335470910364,55467.07,15370.715,248.92705,275.4997,11.090622,2.028885,-3.5792084,1.647644
2026-03-03 23:00:00,282.05914,280.1754,87.97881730613535,-1.7524872,-0.42251587,101222.17,4.7683716e-07,59.531166,0.51623535,582.5187,1.8027010419272789,55482.465,15393.418,249.05807,275.67276,10.967606,2.2363434,-3.8085175,2.1300201
2026-03-04 00:00:00,281.53882,279.72513,88.35657693791417,-1.3713684,-0.4967041,101206.59,0.0,39.49646,0.57559204,543.46594,1.4585493654571209,55478.285,15376.23,249.08752,275.3393,10.38089,2.445572,-3.1445923,1.9706116
2026-03-04 01:00:00,281.05084,279.15375,87.8067968543114,-1.172226,-0.79582214,101196.2,0.0,39.537083,0.61505127,531.09705,1.416843912924137,55472.32,15355.641,249.004,275.29706,10.196304,1.8759308,-2.126236,1.3424377
2026-03-04 02:00:00,280.72784,278.83282,87.78982243426377,-1.0511322,-1.303299,101160.33,0.0,43.83997,0.6496887,519.8431,1.6743557523052979,55434.227,15312.504,249.02089,274.98285,10.304779,1.1398621,-1.797226,0.83618164
2026-03-04 03:00:00,280.7835,279.16617,89.49669218908039,-1.0162354,-0.95225525,101157.13,4.7683716e-07,37.950806,0.7382202,434.82153,1.3926681045266034,55427.105,15298.328,249.05899,274.82825,10.198273,0.7724304,-2.1250153,0.8236084
2026-03-04 04:00:00,280.57693,278.97797,89.59401836020604,-0.99458313,-0.24273682,101140.66,4.7683716e-07,28.107906,0.19210815,178.84036,1.023775740220635,55413.33,15276.988,249.08246,274.9478,9.615067,0.59207153,-2.5019226,0.97720337
2026-03-04 05:00:00,280.12042,278.66956,90.48282902801442,-1.0180511,-0.047958374,101126.41,0.0,27.466356,0.22735596,198.4037,1.0191800860730817,55408.25,15261.68,249.11113,275.16776,8.908524,0.54626465,-2.4072418,0.79115295
2026-03-04 06:00:00,280.05728,278.60623,90.47705081344229,-1.0028839,-0.047943115,101157.53,0.0,27.798416,0.23782349,111.86107,1.0040292123016707,55431.19,15281.609,249.14757,275.14423,8.435822,0.35404968,-2.2786255,0.28598022
2026-03-04 07:00:00,280.55756,278.77582,88.46604231608802,-0.71810913,-0.37669373,101176.125,0.0,29.494919,0.2616577,555.04297,0.8109123804768736,55432.086,15288.574,249.2033,275.00403,7.977005,-0.13780212,-2.43544,0.41514587
2026-03-04 08:00:00,281.73727,279.18915,84.01681002076356,-0.8699188,-0.04437256,101236.37,9.536743e-07,237.4377,0.3692932,562.41974,0.8710497360509293,55477.996,15335.461,249.25217,274.99133,7.496872,-0.11569214,-2.4890594,1.0103912
2026-03-04 09:00:00,283.32043,279.70654,78.2750642585447,-0.9214325,0.06915283,101246.5,0.0,355.4194,0.46850586,611.4551,0.9240237907939702,55498.883,15353.8125,249.30132,275.06287,7.0606384,0.19784546,-2.5370789,1.5764923
2026-03-04 10:00:00,285.02094,280.0418,71.55000429703054,-0.26522827,-0.35984802,101231.6,2.9563904e-05,545.39557,0.7555237,734.90106,0.44703090799754913,55531.883,15348.516,249.26482,274.9291,5.912155,1.6469421,-2.0264893,2.6946716
2026-03-04 11:00:00,286.86548,280.60226,65.89231701506537,0.2928772,0.05055237,101210.805,6.198883e-06,591.3324,0.8048401,818.14056,0.29720800189842955,55559.7,15363.168,249.32344,275.14563,6.0480194,2.3751068,-1.983078,2.3000946
2026-03-04 12:00:00,287.81598,280.44464,61.29637442272647,0.70936584,-0.0789032,101140.234,1.4305115e-06,603.71124,0.9992981,971.90686,0.7137405760702874,55556.418,15328.4375,249.4381,275.28076,6.5162506,2.951477,-1.4503479,1.8930511
2026-03-04 13:00:00,288.7201,280.37036,57.542869257639055,0.40486145,-0.23512268,101074.69,6.198883e-06,917.4945,0.7923584,981.6798,0.4681831568376685,55544.473,15282.93,249.64589,275.37158,7.296829,1.7898865,-0.754364,0.7435913
2026-03-04 14:00:00,289.1242,280.76035,57.588330734700946,-0.14300537,0.36383057,101015.484,3.33786e-06,967.52527,0.5316162,1054.1516,0.3909261049295146,55536.582,15244.824,249.97162,275.48248,8.437378,1.1196289,-1.0170135,0.4769287
2026-03-04 15:00:00,289.21777,280.69263,56.981642040806314,-0.35801697,1.0715027,100987.62,0.0,599.68506,0.19854736,1187.407,1.1297319093109084,55546.355,15228.125,250.12886,275.64972,9.01918,0.32589722,-2.1019135,0.0634613
2026-03-04 16:00:00,289.04565,281.4204,60.53503357548911,-0.36724854,1.2775269,100941.45,0.0,489.35367,0.110443115,1370.4216,1.329265387481274,55521.88,15194.121,250.14163,275.69592,8.435913,-0.46417236,-2.5787964,-0.036392212
2026-03-04 17:00:00,288.98688,281.773,62.2313707400591,-0.5871124,1.3699951,100981.48,0.0,114.00523,0.066711426,1328.439,1.4904990923371169,55553.22,15225.555,250.11537,275.90012,7.6368713,-1.0370483,-2.573822,0.008377075
2026-03-04 18:00:00,285.61078,280.05804,68.90415758671466,-0.84487915,1.1926575,101015.125,0.0,61.027763,0.058532715,1371.4358,1.461592518594349,55578.938,15245.43,250.12752,276.16144,7.193344,-1.5882568,-2.1370392,0.5066223
2026-03-04 19:00:00,284.11475,279.28168,72.10068024842009,-1.2730103,0.4635315,101060.125,0.0,51.79765,0.04953003,1261.1654,1.3547755073805918,55614.37,15273.824,250.24208,276.15424,7.1297913,-1.6867218,-1.7773285,1.3439331
2026-03-04 20:00:00,283.3117,279.07538,74.98622212914998,-1.3561096,0.24914551,101111.42,0.0,48.3826,0.044006348,736.4754,1.3788062707883657,55635.895,15303.48,250.3545,275.9202,7.0064087,-0.9706726,-1.6261597,2.3829803
2026-03-04 21:00:00,282.15472,279.1037,81.20036350320606,-1.7982178,0.24484253,101155.66,0.0,44.202618,0.19787598,704.97394,1.814809940664212,55644.906,15327.934,250.41457,275.76172,6.6360016,0.2513275,-1.478714,3.08786
2026-03-04 22:00:00,282.01266,280.2469,88.68844573074614,-1.885498,0.18789673,101159.375,0.0,64.08423,0.2730713,686.20764,1.894837166921921,55674.582,15343.547,250.42818,275.70618,5.414154,0.73391724,-1.7272797,2.6271362
2026-03-04 23:00:00,282.115,279.93976,86.24314032090668,-1.6744995,-0.86654663,101156.08,0.0,64.91584,0.27676392,443.6878,1.8854314194540747,55671.598,15327.52,250.5147,275.7124,5.7565002,1.3705444,-0.5822449,2.1004791
2026-03-05 00:00:00,281.64392,279.51825,86.48988188462498,-1.6635895,-1.177185,101149.4,0.0,80.29725,0.24227905,443.13153,2.0379633335109957,55661.105,15315.395,250.64948,275.67352,6.0624695,1.152832,0.5892792,1.7981873
2026-03-05 01:00:00,281.06476,278.89142,86.14700867158518,-1.5047302,-0.97909546,101138.83,0.0,93.30324,0.3420105,297.57886,1.7952272543008732,55647.41,15291.973,250.72807,275.53622,7.0150604,1.2454681,1.4632874,1.6668549
2026-03-05 02:00:00,281.04938,279.63525,90.77906233253945,-1.1277924,-0.49536133,101088.58,0.0,71.617584,0.3529358,297.27567,1.2317867286008275,55611.312,15239.148,250.99039,275.34317,7.837036,1.3673553,1.273529,0.99697876
2026-03-05 03:00:00,281.1018,279.6831,90.75421382141343,-0.7619171,0.28372192,101069.95,0.0,56.759644,0.5050659,92.22316,0.8130287788023843,55588.8,15214.055,251.14973,275.1502,7.5644684,1.1972809,0.6122894,0.24119568
2026-03-05 04:00:00,281.11002,279.79785,91.42179846361947,-0.77323914,0.7111206,101077.016,0.0,66.293015,0.49526978,30.187042,1.0505195264117178,55579.496,15212.047,251.10138,275.0713,6.784668,0.7894745,0.4147644,-0.11071777
2026-03-05 05:00:00,281.30453,280.27258,93.20722329861833,-0.91752625,0.44256592,101099.03,0.0,68.141014,0.4570923,30.166397,1.0186849429458102,55592.266,15222.008,251.16905,275.0359,6.674225,0.31773376,0.88783264,-0.09313965
2026-03-05 06:00:00,281.50616,280.34378,92.39014103833412,-1.0785522,0.03265381,101107.35,4.7683716e-07,66.31296,0.51831055,30.149307,1.0790463935495804,55593.5,15219.176,251.37299,274.968,7.242691,-0.26339722,1.3471527,0.117630005
2026-03-05 07:00:00,281.7149,280.47867,91.93729424483618,-1.616745,-0.18823242,101120.89,0.0,103.239746,0.87323,457.18723,1.6276657638975076,55597.125,15221.352,251.48059,275.02884,7.259842,-0.82302856,1.6131592,0.5734558
2026-03-05 08:00:00,281.97354,280.28705,89.16772766999308,-1.8990173,0.2668152,101162.87,0.0,307.9595,0.96728516,282.71136,1.9176696943557119,55632.74,15253.375,251.4774,275.0639,6.644394,-0.8374634,2.0972137,1.1401672
2026-03-05 09:00:00,282.6278,280.12402,84.37645984550352,-2.0638428,0.6299591,101170.39,2.3841858e-06,393.15494,1.0,379.6874,2.1578451220568753,55641.95,15263.949,251.4512,275.2208,5.684372,-0.6102905,2.765915,1.5219116
2026-03-05 10:00:00,283.59973,279.63303,76.44209712370608,-1.2772827,0.40682983,101171.56,3.6239624e-05,364.91705,1.0,497.91483,1.3405079657716021,55652.016,15249.891,251.35197,274.78748,3.7481995,1.3205719,3.2746887,-0.28234863
2026-03-05 11:00:00,283.85223,278.7224,70.5863956149875,-1.5705566,0.5950165,101155.72,6.914139e-05,499.2288,1.0,667.43823,1.6794917889277727,55675.465,15244.395,251.3569,274.8285,3.9498444,0.44688416,4.977417,-0.64575195
2026-03-05 12:00:00,284.24988,278.21057,66.34561332463868,-2.0005493,0.51174927,101097.83,3.6239624e-05,449.0259,1.0,740.41394,2.064966057124432,55688.88,15207.852,251.32462,275.3633,4.8564606,-0.31874084,6.6870575,0.32043457
2026-03-05 13:00:00,284.82092,278.3783,64.63488543308145,-1.7923126,0.9147644,101015.37,6.198883e-06,606.20935,1.0,874.19415,2.012257032196961,55648.42,15152.969,251.59453,275.5583,5.1877747,-0.9915314,6.7959137,0.31298828
2026-03-05 14:00:00,285.50842,279.01688,64.56996105552018,-1.6703491,1.7946167,100966.95,2.861023e-06,531.81525,1.0,1006.75946,2.4516760013896004,55622.61,15121.352,251.91776,275.80505,5.7938995,-1.2104187,6.1982117,0.9907532
2026-03-05 15:00:00,285.51212,278.98682,64.42022965942348,-1.6271057,1.8612671,100941.414,0.0,615.2106,0.9701843,991.53784,2.472203101792994,55593.082,15104.4375,252.06967,276.0569,6.215973,-1.1457672,4.590515,1.6371765
2026-03-05 16:00:00,285.2288,279.02863,65.82137178945297,-1.5163422,1.0661469,100897.95,0.0,526.7498,0.6482239,1219.9889,1.853635044953685,55556.71,15074.727,252.52322,276.2177,5.662369,-1.2166748,2.7671204,1.9247131
2026-03-05 17:00:00,284.48776,280.48923,76.42012189836112,-0.9270172,0.27793884,100901.64,0.0,193.61641,0.61169434,1082.3622,0.9677865921143904,55561.32,15076.738,253.104,276.25577,4.3850555,-1.3390961,1.5094757,1.7964783
2026-03-05 18:00:00,283.9604,280.2165,77.67808147921933,-0.60198975,0.66334534,100923.14,0.0,115.593346,0.7381897,1078.0747,0.895778264530223,55580.547,15093.27,253.32326,276.38068,3.155899,-1.272644,0.92222595,1.6086121
2026-03-05 19:00:00,283.36792,279.05875,74.61932669141639,-0.28286743,0.92263794,100939.984,0.0,69.593254,0.83477783,749.9878,0.9650257775221595,55607.06,15114.461,253.09952,276.62115,2.0908966,-1.0150757,1.1646423,1.3331909
2026-03-05 20:00:00,282.36542,278.3277,75.86389139240606,0.12823486,1.0769348,100969.266,0.0,32.927452,0.8545532,715.3937,1.0845426422092677,55637.13,15143.902,252.672,276.8504,1.2470093,-0.6450348,2.1887665,1.1057739
2026-03-05 21:00:00,282.70145,279.1256,78.38610124981106,0.44026184,0.28573608,100970.65,0.0,18.382305,0.7183838,461.90942,0.5248576904018384,55645.848,15147.875,252.48328,276.97372,0.7361603,-0.31695557,2.8947906,0.6532593
2026-03-05 22:00:00,281.75555,279.80447,87.54564750997937,-0.8493805,0.20864868,100996.32,0.0,32.92688,0.6984253,74.93422,0.8746322115300764,55655.066,15175.949,252.1143,277.01077,1.8681183,0.3804779,3.9056091,-1.319107
2026-03-05 23:00:00,281.60864,280.1247,90.38487703830998,-0.7753296,-0.64505005,100961.25,0.0,32.694664,0.85092163,58.41736,1.0085760038991423,55635.42,15148.402,252.38805,277.2271,1.7513885,-0.41560364,2.8672028,-0.20297241
2026-03-06 00:00:00,281.5219,280.12665,90.9297205696686,-0.15159607,-0.82447815,100945.55,0.0,23.804495,0.9642334,58.39688,0.8382992235871791,55610.895,15131.004,252.38005,277.10083,1.5264893,-0.99046326,1.6941833,0.17752075
2026-03-06 01:00:00,280.79147,279.31598,90.37771223714027,0.20393372,-0.9484863,100919.11,0.0,29.127274,0.9814148,43.57057,0.9701624727027574,55577.57,15095.293,252.48822,276.91568,0.6303253,-1.4823456,0.6700592,-0.29156494
2026-03-06 02:00:00,280.53973,279.04572,90.24367303349882,0.46188354,-0.8756714,100899.766,0.0,38.282593,0.99401855,30.117676,0.9900185883612951,55562.867,15080.02,252.49667,276.82825,-0.8390198,-1.8028717,-0.36190796,-0.36083984
2026-03-06 03:00:00,280.63245,279.3775,91.75174187930836,0.5444336,-0.92378235,100880.414,0.0,39.525032,1.0,30.152344,1.0722787767089688,55559.68,15070.594,252.43558,276.9181,-2.5752563,-1.9666138,-0.98210144,-0.4001007
2026-03-06 04:00:00,280.32587,279.21704,92.66282563046667,0.28311157,-0.7691345,100859.766,0.0,33.360573,0.99401855,30.179428,0.8195852854694958,55562.62,15060.199,252.44347,276.99133,-4.0102844,-2.3243103,-0.5774536,-0.48573303
2026-03-06 05:00:00,279.85522,278.7374,92.578441443486,0.007293701,-0.093185425,100861.125,0.0,30.770355,0.9952698,30.06401,0.09347043118926983,55552.664,15055.844,252.45828,276.81714,-5.0140533,-2.6643372,0.025299072,-0.18940735
2026-03-06 06:00:00,279.9154,278.58203,91.20876801779116,0.056518555,-0.65267944,100881.28,0.0,20.113598,0.96099854,69.317856,0.655121972199072,55539.957,15059.836,252.49178,276.64648,-5.7904663,-2.8069916,0.6883545,0.3054657
2026-03-06 07:00:00,279.88702,278.3563,89.96523804345628,-0.2921753,-1.2003174,100928.59,0.0,33.426414,0.9812012,346.6482,1.2353656408824272,55574.312,15093.391,252.58711,276.72644,-6.565033,-2.8921967,1.3157959,0.43226624
2026-03-06 08:00:00,280.8197,278.90674,87.68930652802507,-0.41532898,-0.9087372,100938.1,0.0,86.25383,0.9373474,187.93915,0.9991503692096002,55596.16,15105.156,252.71512,276.7347,-7.3360443,-3.0188446,1.7566833,0.23045349
2026-03-06 09:00:00,282.38974,279.8724,84.27076388390003,-0.76608276,-0.30682373,100940.29,0.0,264.72513,0.94229126,370.93875,0.8252415382543044,55607.984,15115.609,252.78943,276.6385,-8.076736,-3.1823883,2.250946,-0.03605652
2026-03-06 10:00:00,285.0425,279.81238,70.3321169180942,-1.4558868,0.26805115,100962.65,0.0,529.8055,0.8845215,624.41345,1.48035731951126,55657.945,15121.789,252.77162,276.4732,-6.7518616,-3.6805267,4.1755676,-1.9954224
2026-03-06 11:00:00,286.58118,280.45694,66.45926010705219,-1.95018,1.1456299,100920.91,0.0,683.4441,0.8641968,747.87836,2.2617846714871,55681.508,15107.398,252.9474,276.6532,-6.6957703,-3.5778809,3.975647,-1.5286713
2026-03-06 12:00:00,287.59485,279.9782,60.22292754349422,-1.8838348,1.489624,100919.16,4.7683716e-07,747.06116,0.8015137,787.3517,2.401627201517138,55685.6,15125.758,252.7457,276.87973,-6.510376,-3.382248,4.53627,-0.69929504
2026-03-06 13:00:00,288.1649,280.06802,58.40862377361113,-2.1673126,0.9593048,100867.016,2.3841858e-06,854.359,0.7319031,869.6421,2.3701286052494703,55642.4,15090.426,252.62825,276.86307,-6.3318787,-3.2358704,5.2234344,0.32331848
2026-03-06 14:00:00,288.25592,279.49652,55.83152680097788,-2.1204987,0.59529114,100810.3,7.6293945e-06,869.5285,0.43566895,963.68994,2.2024727644318762,55618.684,15057.672,252.74237,276.9154,-6.3490906,-2.9830627,6.058548,0.71691895
2026-03-06 15:00:00,288.16364,279.3263,55.50875192478245,-1.9305725,0.8287811,100793.67,0.0,817.4772,0.38427734,980.7315,2.100949378132053,55617.355,15058.789,252.83138,277.20828,-6.16156,-2.5538635,6.528183,0.5721283
2026-03-06 16:00:00,287.5692,279.3191,57.64885439845923,-1.3007965,0.83680725,100762.5,0.0,533.94684,0.18676758,1133.9819,1.5467119667426164,55595.1,15048.957,252.83324,277.53815,-5.7629395,-2.3491669,6.643341,-0.16851807
2026-03-06 17:00:00,285.64044,280.8388,72.5399346703905,-1.3255463,0.82336426,100796.625,0.0,138.24834,0.071014404,1487.249,1.5604491975354526,55623.31,15086.238,252.79794,277.66046,-5.4158783,-2.4853516,5.8816986,-0.78326416
2026-03-06 18:00:00,283.53027,279.4328,75.74545565464061,-1.6435852,1.1988983,100836.766,0.0,63.597153,0.04244995,1427.4841,2.034386748728454,55647.156,15117.117,252.75558,277.65808,-5.5532684,-2.813858,4.6625366,-0.743927
2026-03-06 19:00:00,282.52585,278.4729,75.8105252979895,-1.6159515,1.079834,100905.67,0.0,42.030975,0.028747559,1336.6809,1.9435381956391415,55678.312,15164.031,252.7156,277.51025,-5.959442,-3.2624054,3.882309,-0.54618835
2026-03-06 20:00:00,282.2926,277.95026,74.25928205819503,-0.95266724,-0.11834717,100959.19,0.0,24.885723,0.027893066,1416.6893,0.959990063915365,55699.457,15195.48,252.72687,277.34387,-6.472336,-3.5511017,3.7952728,-0.36634827
2026-03-06 21:00:00,282.46545,277.8418,72.84699452533742,-0.7414551,-1.1135864,100989.3,0.0,24.634724,0.036499023,1463.166,1.3378454079530153,55723.26,15215.676,252.75754,277.2564,-7.145355,-3.6447296,4.069031,-0.28138733
2026-03-06 22:00:00,280.67792,278.25784,84.64323769622297,-0.9337921,-0.9451599,100991.89,0.0,19.889862,0.15838623,1470.5333,1.32864401650345,55731.816,15214.387,252.57253,277.52936,-6.9993744,-2.6167297,3.615448,-2.276657
2026-03-06 23:00:00,280.25986,277.86902,84.7686211911142,-1.2564087,-1.0155792,100980.734,0.0,20.427238,0.25646973,1430.2759,1.6155382796171467,55732.957,15202.0,252.50407,277.50552,-6.9025116,-3.0378723,3.2181702,-1.0401001
2026-03-07 00:00:00,280.3673,277.67487,83.0144618805866,-0.43200684,-1.4422913,101022.72,0.0,20.596985,0.36224365,1519.7118,1.5056009112186652,55756.05,15231.738,252.42978,277.38068,-6.866974,-2.877655,2.8659363,-0.526001
2026-03-07 01:00:00,280.01233,277.43802,83.65976611289888,0.22077942,-1.0736389,101024.0,0.0,15.033684,0.59783936,1569.471,1.0961040278590104,55741.625,15224.297,252.33763,277.14587,-7.0506134,-3.3079681,2.4123688,-0.06524658
2026-03-07 02:00:00,279.60608,277.18066,84.48955175023022,0.32139587,-0.7103424,100978.11,0.0,13.082948,0.4584961,,0.7796676410438084,55694.777,15177.168,252.33475,277.0072,-7.486252,-3.832489,1.9773712,-0.08804321
2026-03-07 03:00:00,279.2525,277.10443,86.11149758016387,0.32922363,-0.6936493,100981.41,0.0,13.500942,0.23034668,1127.9972,0.7678134864280953,55684.05,15173.617,252.33382,276.80875,-8.181686,-4.1631775,1.8849182,-0.4744873
2026-03-07 04:00:00,278.56494,276.70154,87.78471194255542,0.40141296,-0.8256073,101001.88,0.0,14.259558,0.18356323,1054.3119,0.9180194868679268,55678.117,15186.4375,252.28546,276.62445,-8.783646,-4.3246307,1.8795319,-0.7371979
2026-03-07 05:00:00,277.85083,276.09674,88.4001838206517,0.45051575,-0.8029785,100996.08,0.0,15.311406,0.060180664,659.2083,0.9207273822692104,55653.02,15179.879,252.16582,276.67737,-9.121857,-4.3219604,1.8327484,-0.659256
2026-03-07 06:00:00,277.4891,276.1004,90.68720451057857,0.5088043,-0.7707062,101024.79,0.0,17.61981,0.033447266,658.9123,0.9235095356394161,55662.84,15202.109,252.01723,276.8964,-9.226654,-4.1625824,1.6478577,-0.51763916
2026-03-07 07:00:00,278.62946,276.98276,89.13921153851375,0.39297485,-1.0020142,101047.25,0.0,20.497486,0.030090332,,1.0763185818957892,55676.887,15217.867,251.89246,277.1053,-9.293549,-4.074646,1.5408478,-0.3357849
2026-03-07 08:00:00,281.47528,278.2602,80.18853247999101,0.19903564,-0.49560547,101071.56,0.0,57.480644,0.009307861,,0.5340786158274178,55704.81,15240.543,251.81828,277.2057,-9.301956,-4.039154,1.74469,-0.14596558
2026-03-07 09:00:00,284.5188,279.6703,72.09974592542515,0.09448242,0.013504028,101066.78,0.0,247.5402,0.0,,0.09544258201285831,55714.703,15245.367,251.842,277.1591,-9.31041,-4.0259857,1.9891815,-0.06713867
2026-03-07 10:00:00,286.74255,280.00415,63.75730954301052,0.4901886,0.14451599,101070.97,0.0,512.6004,0.0,,0.5110476836222234,55745.91,15268.59,252.06712,276.47974,-9.89241,-3.8442535,1.702652,-0.83399963
2026-03-07 11:00:00,288.14124,279.56006,56.491422759217016,0.17350769,0.7369232,101036.234,0.0,715.111,0.0033569336,,0.7570737884693778,55759.926,15263.566,252.46655,276.83563,-9.74881,-3.7874603,1.3684845,-0.6600342
2026-03-07 12:00:00,289.3318,279.41806,51.83483800871558,-0.089767456,0.7742157,100986.305,0.0,889.20483,0.07809448,,0.7794024289692725,55749.36,15247.656,252.57043,277.37082,-9.55397,-3.529251,1.2954865,-0.57910156
2026-03-07 13:00:00,290.24957,279.1942,48.15000966637541,-0.39367676,0.6237793,100909.42,0.0,1004.58575,0.119628906,,0.7376191473061064,55705.34,15200.395,252.53978,277.67996,-9.491882,-3.2152557,1.3041077,-0.5540161
2026-03-07 14:00:00,290.7246,279.12042,46.488825627189605,-0.4846344,0.59721375,100849.03,0.0,979.71295,0.01739502,,0.7691129727500522,55672.934,15166.375,252.52739,277.92978,-9.520187,-3.4429474,1.2973785,-0.56121826
2026-03-07 15:00:00,290.6969,278.94574,46.01112603339297,-0.5296173,0.89941406,100829.91,0.0,835.9419,0.0069274902,,1.0437624901216624,55662.65,15160.734,252.45593,277.9339,-9.671707,-3.9900055,1.4860535,-0.56256104
