date,hour,R_roi,G_roi,B_roi,S_mean,B_R_ratio,contrast,image_path
2025-10-14,08:00,108.39283597342872,142.1914409810935,175.97031681144608,0.38863715026242746,1.6234496828843332,31.21932021254946,Images/20251014-0800.jpg
2025-10-14,09:00,100.81736842105263,132.7814103219213,163.58241185487992,0.3883143815379097,1.6225617946020394,31.803246758450925,Images/20251014-0900.jpg
2025-10-14,10:00,117.82332652018395,150.0806642820644,178.61152273888604,0.35164366427160054,1.5159266547474535,42.04229876611881,Images/20251014-1000.jpg
2025-10-14,11:00,135.32548799182422,161.38538068472153,181.8899386816556,0.29197170218134255,1.3440922330060423,59.47682687331911,Images/20251014-1100.jpg
2025-10-14,12:00,128.23227388860502,154.84727644353603,176.32598364844148,0.30619775172922314,1.375051513369901,55.29178681205719,Images/20251014-1200.jpg
2025-10-14,13:00,122.05345937659683,150.0053346959632,171.94113949923351,0.3269173969506034,1.40873629447873,55.77952029098214,Images/20251014-1300.jpg
2025-10-14,14:00,128.67282575370464,154.19138477261114,175.02499233520695,0.3033346828346073,1.360232744946421,56.53704123908881,Images/20251014-1400.jpg
2025-10-15,19:00,76.11402657128258,107.49207971384773,135.29011241696475,0.46610367454122686,1.7774662139677522,41.267646995962124,Images/20251015-1900.jpg
2025-10-15,20:00,81.5913030148186,102.50791006642821,121.63084312723556,0.35756439024589404,1.490732923022593,37.34936040791697,Images/20251015-2000.jpg
2025-10-15,21:00,78.36264690853346,100.31976494634645,119.96530403679101,0.376579025380257,1.5308990601851158,35.60120968688554,Images/20251015-2100.jpg
2025-10-15,22:00,79.77035258048032,101.34309146653041,124.71864588656106,0.38139686183127697,1.5634711429570436,34.84498478343121,Images/20251015-2200.jpg
2025-10-15,23:00,80.13219213081247,101.1764537557486,124.4404701073071,0.37737151617025816,1.5529397767032687,34.14599417893184,Images/20251015-2300.jpg
2025-10-16,04:00,80.52921308124681,93.89008175779254,114.8083495145631,0.3434820250635837,1.4256732891833728,33.98656036409707,Images/20251016-0400.jpg
2025-10-16,05:00,77.71611139499234,96.93410321921309,117.85823198773633,0.36794968990053006,1.5165224862088003,32.47017552037305,Images/20251016-0500.jpg
2025-10-16,06:00,76.20211037301993,96.31404190086867,117.9313030148186,0.3814817652948762,1.5476120134982674,32.93097039149168,Images/20251016-0600.jpg
2025-10-16,07:00,79.058788962698,105.63952478283086,134.3803781297905,0.42320095945753383,1.6997525283803947,33.29908475729803,Images/20251016-0700.jpg
2025-10-16,08:00,127.37071027082268,145.2822278998467,163.38209504343382,0.2829088739596764,1.2827289210628787,53.42895677250023,Images/20251016-0800.jpg
2025-10-16,09:00,121.93030148185998,148.5331527848748,170.55309657639245,0.3126071944003823,1.39877530937616,54.07934390426408,Images/20251016-0900.jpg
2025-10-16,10:00,144.66714869698518,170.14543178334185,189.24333673990802,0.2816728756703553,1.3081292963626545,69.17691481354414,Images/20251016-1000.jpg
2025-10-16,11:00,127.93961165048543,152.3659274399591,171.3334542667348,0.2919876276641089,1.339174402026648,56.13423898252792,Images/20251016-1100.jpg
2025-10-16,12:00,115.21759325498212,145.0025038323965,171.90118548799182,0.34673701100444393,1.4919699252491436,46.79568708959016,Images/20251016-1200.jpg
2025-10-16,13:00,116.81721512519162,148.15422074603987,175.7870158405723,0.36821297489998756,1.504804014950874,56.19417583333261,Images/20251016-1300.jpg
2025-10-16,14:00,138.26215636177824,165.79498722534493,190.24823198773632,0.32322778839937055,1.3759964086914307,67.84332234525404,Images/20251016-1400.jpg
2025-10-16,15:00,125.96400613183444,154.22859478794072,178.13473173224324,0.3379264764575373,1.4141716811676746,63.84481949835224,Images/20251016-1500.jpg
2025-10-16,16:00,102.76954011241696,127.90343382728666,148.38222278998467,0.35008211581460646,1.4438346341127783,55.01873822195164,Images/20251016-1600.jpg
2025-10-16,17:00,77.84746039856924,99.15091466530404,119.33064384261625,0.3781122073679756,1.532877780453987,42.407436030388034,Images/20251016-1700.jpg
2025-10-16,18:00,79.70867654573327,109.93466530403678,144.09495656617273,0.4860293806273649,1.8077700070170841,46.91514777388205,Images/20251016-1800.jpg
2025-10-19,16:00,97.7908329075115,123.11330097087378,143.8274552887072,0.35307618000337654,1.470766221553404,48.88383065624616,Images/20251019-1600.jpg
2025-10-19,17:00,104.50068472151251,133.1282881962187,158.52397547266224,0.36999622997073844,1.5169658876221948,48.34618014473734,Images/20251019-1700.jpg
2025-10-19,18:00,96.44884006131835,128.73301481859988,157.9879100664282,0.409840274142435,1.6380488176730477,44.14774475940807,Images/20251019-1800.jpg
2025-10-19,19:00,80.91502299437916,107.17862033725089,130.597572815534,0.3943826715368361,1.614008948753523,34.67014949733203,Images/20251019-1900.jpg
2025-10-19,20:00,78.89072049054676,98.56694941236587,120.8378334184977,0.3666284280747184,1.531711602269696,33.26436746540361,Images/20251019-2000.jpg
2025-10-19,21:00,82.88514052120593,100.87583035258048,125.22942258559019,0.35747257205887845,1.510879034374944,33.229183040532206,Images/20251019-2100.jpg
2025-10-19,22:00,80.46578947368421,101.24448134900358,126.62865099642309,0.376785738727621,1.5736954829001044,32.41341918959116,Images/20251019-2200.jpg
2025-10-19,23:00,80.28719979560552,100.70851814001021,125.29700562084824,0.3703737793881265,1.5606099649660015,30.037977088770507,Images/20251019-2300.jpg
2025-10-20,04:00,86.31369954011242,105.94232498722535,129.01226877874296,0.3408993939061679,1.494690506506407,30.27531231881509,Images/20251020-0400.jpg
2025-10-20,05:00,86.7240623403168,106.26637199795606,129.35307102708228,0.33960043807121804,1.4915476287069664,30.952112691616996,Images/20251020-0500.jpg
2025-10-20,06:00,90.48633622892181,105.21858967807869,127.45910066428206,0.30729230945794517,1.408600508846133,31.736207149448465,Images/20251020-0600.jpg
2025-10-20,07:00,87.54334695963209,107.08243740419009,129.84313234542668,0.33618098021119636,1.4831867340200404,31.97357763338686,Images/20251020-0700.jpg
2025-10-20,08:00,115.0795912110373,144.85228921819112,174.86017373530916,0.3580035554968455,1.5194716141732931,44.34007400089867,Images/20251020-0800.jpg
2025-10-20,09:00,115.50493101686254,145.32193152784876,173.03620848237097,0.3451728695437996,1.4980850207946916,41.33138285650693,Images/20251020-0900.jpg
2025-10-20,10:00,110.47635666836996,141.17044455799694,170.7524118548799,0.3605209052179624,1.5456013889184124,35.174824709596336,Images/20251020-1000.jpg
2025-10-20,11:00,113.87206949412366,143.94507409299948,171.9155288707205,0.3458863212782148,1.5097251514329157,38.26811500095902,Images/20251020-1100.jpg
2025-10-20,12:00,113.57881451200818,144.58225344915687,173.418334184977,0.3537048033639504,1.5268545758574341,37.52812827366059,Images/20251020-1200.jpg
2025-10-20,13:00,112.97466530403679,142.99570260602962,170.04031170158405,0.3434531594994621,1.5051189551113389,34.22380680602874,Images/20251020-1300.jpg
2025-10-20,14:00,115.16137455288707,145.834241185488,174.13491057741442,0.34324952096795575,1.5120947430629132,30.743653114088502,Images/20251020-1400.jpg
2025-10-20,15:00,100.89337250894226,131.51209504343382,160.86110884006132,0.3758340854748571,1.5943674321267896,27.671203277362444,Images/20251020-1500.jpg
2026-03-01,04:00,86.92731732243229,103.46719468574348,122.42210526315789,0.2900216703749843,1.408327182130107,19.237125471357352,Images/20260301-0400.jpg
2026-03-01,05:00,86.5765457332652,103.94581502299438,123.10278487480838,0.2957339085648866,1.4218952998215248,14.599862337535772,Images/20260301-0500.jpg
2026-03-01,06:00,88.3017271333674,103.31848748083802,121.7608175779254,0.27355185385101805,1.3789177194134041,13.725782784113841,Images/20260301-0600.jpg
2026-03-01,07:00,97.63492079713848,127.31136944302504,157.80347470618293,0.3817188850861511,1.6162605735892328,17.681083686880374,Images/20260301-0700.jpg
2026-03-01,08:00,112.16365355135412,144.06316811446092,172.77582524271844,0.35287303255967417,1.5403904761645677,21.162996067664544,Images/20260301-0800.jpg
2026-03-01,09:00,109.87636177823198,141.50792539601431,170.27402146142055,0.35624339572395175,1.5496874592135133,16.778180515728177,Images/20260301-0900.jpg
2026-03-01,10:00,109.48807358201329,141.2661216147164,169.47977005620848,0.3558732672491643,1.5479290388768114,21.982301331122663,Images/20260301-1000.jpg
2026-03-01,11:00,113.12785896780787,143.6703628002044,170.07870720490547,0.3413742545940663,1.5034201765445203,34.43680268590597,Images/20260301-1100.jpg
2026-03-01,12:00,122.17587123147675,152.1560143076137,178.4802401635156,0.32596859690907065,1.460846866927731,41.22807201828255,Images/20260301-1200.jpg
2026-03-01,13:00,117.91768012263668,146.92833418497702,171.65709759836486,0.32581479640044914,1.4557367136471937,41.548927358233904,Images/20260301-1300.jpg
2026-03-01,14:00,120.21029126213593,150.3202401635156,173.4946090955544,0.3417447592751523,1.4432591904628627,56.5551407978651,Images/20260301-1400.jpg
2026-03-01,15:00,108.66019417475728,138.78523249872254,162.59161471640266,0.37436146643030044,1.4963309651239622,55.25416130689902,Images/20260301-1500.jpg
2026-03-01,16:00,71.67479305058764,98.26325498211548,121.91752171691364,0.42116914812404505,1.7009818211806091,27.956450575074523,Images/20260301-1600.jpg
2026-03-01,17:00,76.76610117526826,104.73450178845171,131.2964844149208,0.42110153030273645,1.7103445491494629,23.83393883047367,Images/20260301-1700.jpg
2026-03-01,18:00,100.23505365355136,133.56745017884518,166.4838170669392,0.403076033082577,1.6609340678504896,37.88039553456856,Images/20260301-1800.jpg
2026-03-01,19:00,82.7786050076648,103.16333163004599,124.81724578436382,0.3457587640986989,1.5078442583679956,32.8944736691838,Images/20260301-1900.jpg
2026-03-01,20:00,83.97060296371998,102.94287174246296,125.610756259581,0.3414092459537539,1.495889636733492,33.363879668416324,Images/20260301-2000.jpg
2026-03-01,21:00,88.33043433827287,108.84453755748595,141.98027593254983,0.38045441019627785,1.6073766124758464,35.01025799065034,Images/20260301-2100.jpg
2026-03-01,22:00,87.66614205416454,103.14202350536536,128.6595298926929,0.32211253460340067,1.4676079659761077,24.90875007346542,Images/20260301-2200.jpg
2026-03-01,23:00,90.43672968829841,107.66044455799694,131.5825907000511,0.31551795339630634,1.4549684591492706,23.81845651267563,Images/20260301-2300.jpg
2026-03-03,04:00,84.34196729688298,98.3256974961676,119.3176954522228,0.2997897667786374,1.4146894821356975,24.782217543977737,Images/20260303-0400.jpg
2026-03-03,05:00,84.49674501788452,100.43779764946346,121.10865610628512,0.3081778460453107,1.4332937280289038,24.743913773575482,Images/20260303-0500.jpg
2026-03-03,06:00,86.156668369954,102.55843127235565,123.83253449156872,0.31025411070497927,1.4372948188124097,25.39031379051134,Images/20260303-0600.jpg
2026-03-03,07:00,107.79126213592232,140.79875319366377,171.63532447623913,0.37646393161340524,1.5922934705738712,29.47546148205942,Images/20260303-0700.jpg
2026-03-03,08:00,117.44938170669391,145.0461522738886,168.68350536535513,0.31293670134858986,1.4362230049910785,31.377433828632988,Images/20260303-0800.jpg
2026-03-03,09:00,127.92661216147164,157.35336228921818,180.96433827286663,0.30923807081509114,1.4145949290821112,38.161163416495015,Images/20260303-0900.jpg
2026-03-03,10:00,131.23301992846194,161.9392590700051,185.60518650996423,0.3101195325854993,1.414317716660213,40.5041747707796,Images/20260303-1000.jpg
2026-03-03,11:00,133.1161369443025,160.8522841083291,182.41981093510475,0.2938224290818248,1.3703808850842079,45.76394344289924,Images/20260303-1100.jpg
2026-03-03,12:00,115.47763924374041,146.38006131834442,171.72472662238118,0.3464059443868672,1.487082055538364,40.375823802987334,Images/20260303-1200.jpg
2026-03-03,13:00,129.6919264179867,159.1993817066939,183.4011803781298,0.3102755793827746,1.4141294992636084,44.15587108806793,Images/20260303-1300.jpg
2026-03-03,14:00,99.58106285130302,130.13317833418498,156.26531425651507,0.3761245768654538,1.569227202571911,35.373772643926046,Images/20260303-1400.jpg
2026-03-03,15:00,117.77853346959633,147.14554931016863,169.94542667347983,0.3388649395972328,1.4429235975707442,51.34985358349128,Images/20260303-1500.jpg
2026-03-03,16:00,90.18494634644864,116.32602452733776,137.85978027593254,0.37408389957144506,1.5286340385201906,42.374540046057184,Images/20260303-1600.jpg
2026-03-03,17:00,80.47283086356668,109.26185487991825,137.07834951456312,0.43594166041440346,1.7034115283399645,37.902489003426794,Images/20260303-1700.jpg
2026-03-03,18:00,86.38644353602453,124.54397547266224,163.20315789473685,0.48545053844921543,1.889221842284278,37.92777685070037,Images/20260303-1800.jpg
2026-03-03,19:00,83.42400613183445,102.9672866632601,122.04121614716402,0.331950040007788,1.462902830288445,34.635004322646544,Images/20260303-1900.jpg
2026-03-03,20:00,81.5755442003066,101.5526520183955,123.64038834951457,0.35198382268141637,1.5156550660607768,33.37450798530497,Images/20260303-2000.jpg
2026-03-03,21:00,81.5916351558508,100.71829330608074,122.65362289218191,0.3449516270785644,1.5032622051835964,31.461690824872644,Images/20260303-2100.jpg
2026-03-03,22:00,85.09628002043945,104.02745017884517,127.0443331630046,0.33790484283585526,1.4929481246364875,29.839760556224476,Images/20260303-2200.jpg
2026-03-03,23:00,86.76598875830352,105.3073939703628,129.77352580480326,0.3377835000989675,1.4956727418923255,29.119225152459407,Images/20260303-2300.jpg
2026-03-04,04:00,83.8252120592744,99.7199693408278,120.57579458354624,0.3033948571190995,1.4384191841932428,16.917525431333093,Images/20260304-0400.jpg
2026-03-04,05:00,88.61391926417987,103.33206949412366,125.64497700562085,0.29583998726453853,1.4178920945043656,20.816029313479696,Images/20260304-0500.jpg
2026-03-04,06:00,89.65380173735309,102.7308635666837,124.04949412365866,0.2793017374073352,1.383650111162268,21.435269028604132,Images/20260304-0600.jpg
2026-03-04,07:00,110.89237097598365,142.7898007153807,173.39324476239142,0.3651896232255269,1.563617421764085,30.65639527105085,Images/20260304-0700.jpg
2026-03-04,08:00,109.90902401635155,141.65453244762392,172.6816044966786,0.3681743624715702,1.5711321656341521,29.952983840343702,Images/20260304-0800.jpg
2026-03-04,09:00,106.74202350536535,137.40671946857435,164.51614205416453,0.3550927094184814,1.541249969883185,27.33988981367849,Images/20260304-0900.jpg
2026-03-04,10:00,114.89914154317833,145.86450689831375,171.99058763413387,0.33762396540978623,1.4968831257335184,31.18396286497003,Images/20260304-1000.jpg
