time,R_roi,G_roi,B_roi,S_mean,B_R_ratio,contrast,PM25,T2M,D2M,RH,U10,V10,SP,TP,BLH,TCC,CBH,WS10,GP_500,GP_850,T_500,T_850,U_500,U_850,V_500,V_850,temperature_mean,wind_direction_mean,relative_humidity_mean,wind_speed_mean,wind_gust_max,hour,day,weekday,month,hour_sin,hour_cos,is_daytime,wind_dir_sin,wind_dir_cos
2026-03-01 03:00:00,86.92972917731221,103.46493101686256,122.42146653040368,0.2896585499717078,1.4082807605717664,19.216036428994848,30.829412,282.7173,281.67267,93.2005128266994,-0.7163391,0.23466492,100841.195,1.9073486e-06,39.850513,0.81347656,396.53946,0.7537966110745102,55338.402,15095.711,249.70064,275.30075,9.322769,-0.27830505,9.539322,0.77937317,11.6,73.0,76.2,0.7,2.2,3,1,6,3,0.7071067811865476,0.7071067811865476,0,0.9563047559630354,0.29237170472273677
2026-03-01 04:00:00,86.58558507920286,103.94111394992336,123.10496678589678,0.2955987925595012,1.4217720565324623,14.566549801332956,33.40903,282.7107,281.8022,94.06250078370996,-1.0957794,0.17622375,100856.266,5.2452087e-06,47.587524,0.9651489,252.46167,1.1098591367954866,55323.098,15091.621,249.47983,275.04828,9.351929,-0.9198761,9.568161,0.44003296,11.3,84.0,81.4,1.3,3.1,4,1,6,3,0.8660254037844386,0.5000000000000001,0,0.9945218953682733,0.10452846326765346
2026-03-01 05:00:00,88.29633622892182,103.31850792028617,121.75984159427696,0.2734438084161508,1.378990855289907,13.688991279621282,45.526115,282.703,281.8379,94.3385637444849,-1.4004059,-0.13841248,100861.08,6.67572e-06,65.21486,0.98999023,72.347595,1.407229440913798,55307.85,15081.527,249.28171,274.86044,9.384903,-1.3813629,9.57193,0.11164856,10.9,74.0,86.8,1.1,2.6,5,1,6,3,0.9659258262890683,0.25881904510252074,0,0.9612616959383189,0.27563735581699916
2026-03-01 06:00:00,97.6338017373531,127.31224833929484,157.80691364333163,0.3817465834014513,1.616314321668404,17.681539842646256,45.983295,282.62634,281.76056,94.33088037487468,-1.6480255,-0.39463806,100899.97,2.861023e-06,96.78597,0.97717285,41.13127,1.6946171387811506,55315.043,15100.91,249.12534,274.77585,8.750961,-1.6464081,9.686996,-0.082336426,10.7,72.0,89.3,1.6,3.3,6,1,6,3,1.0,6.123233995736766e-17,1,0.9510565162951535,0.30901699437494745
2026-03-01 07:00:00,112.16485947879409,144.06279509453245,172.77685743484926,0.3528713753324842,1.5403831172911282,21.16330910052105,47.228165,282.59164,281.74936,94.47945394214888,-2.114334,-0.58273315,100929.11,1.1444092e-05,135.63661,0.9284668,146.68822,2.1931680710025216,55303.965,15117.297,248.99924,274.8416,8.000458,-1.7640991,10.09436,0.22846985,10.3,87.0,93.2,2.2,4.2,7,1,6,3,0.9659258262890683,-0.25881904510252063,1,0.9986295347545738,0.052335956242943966
2026-03-01 08:00:00,109.8766223811957,141.50662749105774,170.27552887072048,0.3562496459410442,1.549697502807148,16.777746670031387,52.1715,282.77997,281.8189,93.73199335894196,-2.209015,-0.41531372,100997.36,4.2915344e-06,199.91359,0.9992981,139.22426,2.2477172322703844,55325.67,15166.453,248.94133,274.8871,7.39859,-1.83255,10.542572,0.7056122,10.0,104.0,97.4,2.0,4.3,8,1,6,3,0.8660254037844387,-0.4999999999999998,1,0.9702957262759965,-0.24192189559966779
2026-03-01 09:00:00,109.48917731221258,141.2656974961676,169.48014307613695,0.3558702672827412,1.5479168415426212,21.982035214070507,54.74085,282.811,281.69257,92.7411604075966,-2.5764923,-0.17929077,101014.69,5.722046e-06,268.47574,0.9945679,197.48627,2.582722933681908,55316.99,15178.664,249.00662,274.91394,7.230362,-2.0365295,11.188309,1.1477661,10.0,85.0,99.3,2.0,3.8,9,1,6,3,0.7071067811865476,-0.7071067811865475,1,0.9961946980917455,0.08715574274765814
2026-03-01 10:00:00,113.1288196218702,143.67001021972408,170.0819110884006,0.3413863993042634,1.503435730642808,34.43692967560603,46.948944,283.44806,281.8797,90.00281952272996,-2.516327,0.35028076,101048.92,2.7656555e-05,256.6872,1.0,310.7506,2.5405901247063007,55341.11,15195.609,249.18973,275.08585,8.886368,-0.4459381,11.102661,2.2855682,10.1,80.0,99.3,2.6,5.6,10,1,6,3,0.49999999999999994,-0.8660254037844387,1,0.984807753012208,0.17364817766693041
2026-03-01 11:00:00,122.17413898824732,152.15630045988758,178.48125191619826,0.3259736463490758,1.4608758607457148,41.229576728238015,49.51665,283.7862,281.97794,88.58289492197683,-2.4837189,0.348114,101058.1,3.1471252e-05,280.9931,1.0,360.76483,2.507995799680137,55348.996,15208.922,249.31438,275.1754,8.796646,0.041275024,11.122299,2.7915955,10.7,85.0,93.8,2.4,5.2,11,1,6,3,0.258819045102521,-0.9659258262890682,1,0.9961946980917455,0.08715574274765814
2026-03-01 12:00:00,117.91885539090444,146.92776188042922,171.6555850792029,0.3257705583283044,1.455709377897625,41.553621598145554,36.697163,284.13446,282.06512,87.06659621861576,-2.8464203,0.43870544,101014.17,2.7179718e-05,329.6452,0.98739624,444.98618,2.8800296851486937,55317.055,15181.117,249.2634,275.3391,8.054901,0.17492676,11.063492,2.684967,11.0,75.0,90.3,2.7,5.5,12,1,6,3,1.2246467991473532e-16,-1.0,1,0.9659258262890683,0.25881904510252074
2026-03-01 13:00:00,120.21099642309656,150.31854879918242,173.4971691364333,0.3417719266128393,1.4432720204940142,56.55667737110097,30.705128,284.68933,282.08633,84.04486964173707,-2.9384155,0.30940247,100958.516,4.1007996e-05,404.7103,0.9992981,512.7562,2.9546599701289407,55267.742,15140.699,249.17758,275.3308,7.346695,-0.2745819,10.862854,2.4675293,11.6,87.0,86.0,2.3,4.9,13,1,6,3,-0.2588190451025208,-0.9659258262890683,1,0.9986295347545738,0.052335956242943966
2026-03-01 14:00:00,108.6579407256004,138.78509453244763,162.59330608073583,0.3744401772956932,1.4963775633753602,55.25853853003059,41.791103,285.00455,282.3261,83.65519559332624,-2.918396,0.28897095,100932.664,1.7166138e-05,459.2518,0.98999023,616.79126,2.932667629098105,55242.477,15123.242,249.18501,275.37698,7.0071716,-0.55851746,10.62439,2.626831,11.8,93.0,83.5,2.2,4.9,14,1,6,3,-0.4999999999999997,-0.8660254037844388,1,0.9986295347545738,-0.05233595624294384
2026-03-01 15:00:00,71.67544200306591,98.26152784874807,121.91945835462442,0.421196775980071,1.7009934399625453,27.957301241467057,34.493423,285.09003,282.5307,84.33828514381067,-2.664215,0.46720886,100929.31,7.6293945e-06,499.39517,1.0,544.8778,2.704870733526373,55222.152,15123.129,249.05223,275.4248,6.7233734,-0.4008484,10.0421295,2.6554108,12.2,91.0,80.6,1.8,4.1,15,1,6,3,-0.7071067811865471,-0.7071067811865479,1,0.9998476951563913,-0.017452406437283477
2026-03-01 16:00:00,76.76499233520695,104.736060296372,131.2987583035258,0.4211142205608998,1.7103988758285722,23.83606576407714,36.43752,284.94525,282.32605,83.98269391872181,-2.4237213,0.67626953,100905.81,5.722046e-06,458.6569,0.9880676,532.2622,2.5162999458093447,55178.668,15102.441,248.9427,275.37598,6.35585,-0.29656982,8.948166,2.5110016,12.3,97.0,79.9,1.6,3.4,16,1,6,3,-0.8660254037844385,-0.5000000000000004,1,0.9925461516413221,-0.12186934340514737
2026-03-01 17:00:00,100.23370464997446,133.56756770567193,166.4864997445069,0.4030601754056068,1.6609831858945077,37.882472532401245,30.504715,284.65192,282.17212,84.74186224689495,-1.7467041,0.4237671,100920.55,6.67572e-06,345.77844,0.99664307,462.1175,1.7973741313369402,55161.94,15109.113,248.9251,275.20758,5.894516,-0.47914124,7.3248596,2.3727417,12.3,99.0,80.9,1.9,3.6,17,1,6,3,-0.9659258262890683,-0.25881904510252063,1,0.9876883405951378,-0.1564344650402308
2026-03-01 18:00:00,82.77635666836996,103.1613030148186,124.8100306591722,0.3447131111137826,1.507798049766859,32.91563598019857,35.936275,284.34473,282.26373,87.01823742729124,-1.7753601,0.22834778,100935.24,7.1525574e-06,260.6409,0.9840393,391.3224,1.789984970133252,55137.703,15114.359,248.92421,274.9123,5.037903,-0.56126404,5.744034,2.3925476,12.0,75.0,83.5,1.6,3.5,18,1,6,3,-1.0,-1.8369701987210297e-16,1,0.9659258262890683,0.25881904510252074
2026-03-01 19:00:00,83.97061318344404,102.9406387327542,125.60101686254472,0.3401408782047143,1.4957734688965592,33.38410484889488,35.706882,284.08865,282.1397,87.77228991858662,-1.8518066,-0.19438171,100971.06,1.001358e-05,213.53156,0.98999023,557.9088,1.8619806478548813,55131.773,15137.828,248.71083,274.60083,4.05571,-0.6079407,4.756912,2.6046295,11.8,54.0,84.9,1.3,2.7,19,1,6,3,-0.9659258262890684,0.2588190451025203,0,0.8090169943749475,0.5877852522924731
2026-03-01 20:00:00,88.33613183444047,108.8413336739908,141.9639703628002,0.3796539423512272,1.6070883545340275,35.02553261778546,53.832523,283.8349,282.11432,89.11268359267449,-1.8465271,-0.34017944,101000.66,0.00018548965,190.64543,0.9611206,1178.1947,1.8776006983469955,55120.4,15156.098,248.34738,274.28467,3.4080505,-0.20310974,4.3727264,2.8565521,11.7,74.0,84.5,1.9,3.7,20,1,6,3,-0.8660254037844386,0.5000000000000001,0,0.9612616959383189,0.27563735581699916
2026-03-01 21:00:00,87.6727593254982,103.14304036791006,128.65327542156362,0.3218501176906425,1.467425856604938,24.909997006341776,43.49499,283.69547,281.66534,87.25597392418935,-1.9797974,-0.40957642,101030.9,0.00020265579,186.73602,0.8161621,1265.1887,2.021719710757843,55124.42,15175.523,247.99815,274.18427,3.3385925,0.14971924,4.21257,2.8430786,11.5,77.0,85.8,1.6,3.6,21,1,6,3,-0.7071067811865477,0.7071067811865474,0,0.9743700647852352,0.22495105434386492
2026-03-01 22:00:00,90.44065917220234,107.6588758303526,131.5808022483393,0.3154524468085052,1.454885468524938,23.81286095511221,47.779373,283.34534,281.6353,89.136394353742,-1.7091675,-0.4368286,101012.055,0.00017929077,76.62172,0.95700073,1258.6592,1.7641067906547525,55085.49,15196.801,247.63956,274.16885,4.417282,0.077819824,5.5335083,2.5420837,11.2,79.0,87.3,1.8,3.9,22,1,6,3,-0.5000000000000004,0.8660254037844384,0,0.981627183447664,0.19080899537654492
2026-03-03 03:00:00,84.3417884517118,98.32816044966786,119.31319366377107,0.299021825702488,1.4146391064192614,24.78421073572062,36.88786,282.31757,280.01376,85.50673196973648,-1.0285034,-0.99842834,101104.09,4.4345856e-05,26.307983,0.40344238,283.4019,1.4334149412946398,55171.746,15233.457,248.8448,274.4214,12.305313,1.7836761,-3.886383,1.1810303,10.5,346.0,89.8,1.3666666666666667,1.3,3,3,1,3,0.7071067811865476,0.7071067811865476,0,-0.24192189559966787,0.9702957262759965
2026-03-03 04:00:00,84.5011957077159,100.4364997445069,121.10356668369954,0.3076256640838438,1.4331580072479784,24.74539611439617,41.105724,281.79294,279.64304,86.3607486137966,-0.44056702,-0.08894348,101146.65,0.00011539459,16.255644,0.48660278,356.12262,0.4494554947335618,55200.664,15261.543,248.77457,274.36066,11.759171,1.8430939,-4.52861,0.52841187,10.1,329.0,92.8,0.9333333333333333,1.7,4,3,1,3,0.8660254037844386,0.5000000000000001,0,-0.5150380749100545,0.8571673007021121
2026-03-03 05:00:00,86.15886561062851,102.55786918753194,123.82941747572816,0.3098977510318329,1.4372219870920706,25.390155194144693,39.34491,281.1037,278.976,86.42343687753308,0.685318,-0.20852661,101144.3,9.393692e-05,19.217321,0.576416,336.7448,0.7163407765875764,55207.523,15253.816,248.74742,274.4066,11.549179,1.7662048,-4.994919,-0.2028656,9.5,317.0,95.9,0.5,1.1,5,3,1,3,0.9659258262890683,0.25881904510252074,0,-0.6819983600624983,0.7313537016191707
2026-03-03 06:00:00,107.78975983648442,140.79888094021462,171.6374399591211,0.3764728655123566,1.5923352888730566,29.478780997332613,39.375263,280.96854,278.5115,84.45912710839593,0.26887512,-0.6721344,101167.484,0.00010061264,18.710062,0.7351074,226.13002,0.7239188364853995,55234.844,15270.75,248.7447,274.49945,11.212631,1.2411346,-5.3977966,-0.7690735,9.5,354.0,95.1,0.5,1.2,6,3,1,3,1.0,6.123233995736766e-17,1,-0.10452846326765342,0.9945218953682733
2026-03-03 07:00:00,117.45176801226368,145.04589678078693,168.6814256515074,0.3129187299406848,1.4361761178232626,31.380845783833266,38.800594,280.9949,278.94757,86.89439220136273,0.09043884,-0.6675873,101189.95,3.9100647e-05,19.885962,0.5627136,255.21832,0.6736853767908545,55258.227,15286.781,248.7414,274.53918,10.836639,0.7200928,-5.4254913,-0.9139404,9.3,328.0,94.7,0.45,1.2,7,3,1,3,0.9659258262890683,-0.25881904510252063,1,-0.529919264233205,0.8480480961564258
2026-03-03 08:00:00,127.92675012774654,157.35227899846703,180.96661216147163,0.3092736783830653,1.4146111783981752,38.162796977501294,42.21855,283.01178,280.4687,84.19378578252429,-0.20283508,-0.21141052,101218.2,1.9073486e-06,89.56562,0.63150024,309.69012,0.2929786300146766,55299.37,15309.125,248.7631,274.6879,10.824799,0.33499146,-4.92894,-0.6606293,10.4,352.0,88.7,0.4,1.0,8,3,1,3,0.8660254037844387,-0.4999999999999998,1,-0.13917310096006588,0.9902680687415703
2026-03-03 09:00:00,131.23493101686253,161.93785385794584,185.6062902401635,0.3101250390790334,1.4143055312156882,40.50629826906057,42.040386,284.85138,281.94394,82.35467010702564,-0.41653442,0.40829468,101246.125,0.0,306.0078,0.4890747,433.73688,0.5832713508831364,55345.477,15334.543,248.88942,274.8231,10.916672,0.2157135,-4.053238,-0.32911682,11.4,67.0,82.2,0.4666666666666667,1.2,9,3,1,3,0.7071067811865476,-0.7071067811865475,1,0.9205048534524404,0.3907311284892737
2026-03-03 10:00:00,133.11853346959631,160.85092999489015,182.42003576903423,0.2938315007739415,1.370357903171614,45.76737048254176,55.801586,285.3745,281.47894,77.10047760910764,-0.75315857,0.86746216,101236.74,6.866455e-05,388.85858,0.522522,506.1194,1.1487986901961154,55365.9,15354.867,248.49225,275.16638,11.267395,0.94970703,-3.729538,1.127945,12.5,143.0,76.9,0.5333333333333333,2.6,10,3,1,3,0.49999999999999994,-0.8660254037844387,1,0.6018150231520482,-0.7986355100472929
